run_dir,epoch,global_step,state_path,config_source,notes,run_id,status,family,loss_config,objective,model_target,vlm,initial_checkpoint,resume_from,learning_rate,lr_multipliers,dataset_class,dataset_root,clip_filter,annotations,chunks,cameras,timing,route_in_prompt,camera_ids,frame_numbers,eval_count
/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_eos_2b_lcdrive,1.0,1598,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_eos_2b_lcdrive/checkpoint-1598/trainer_state.json,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_eos_2b_lcdrive/config.yaml,,output_eos_2b_lcdrive,included,Expert-on-student / supervised controls,"{""cotrain_vlm"": false}",Supervised action flow matching; VLM frozen (EoS control),alpamayo1_5_distill.models.stitched_model.TrainableStitchedAlpamayoR1.from_student,/data/achahe/alpasim/huggingface/hub/Cosmos-Reason2-2B,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kd_2b_block2b_lcdrive/checkpoint-3500,,2e-05,{},alpamayo.data.pai.PAIDataset,/data/datasets/physical_ai_av/,/data/datasets/physical_ai_av/lcdrive_physicalai_av_manifests/lcdrive_train_clip_uuids.txt,,0-3146,"[0, 1, 2, 3]",default keyframe,False,True,True,6
/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_eos_2b_mix_nav_lcdrive,5.0,10420,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_eos_2b_mix_nav_lcdrive/checkpoint-10420/trainer_state.json,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/eostrain_619.out,Training settings recovered from completed training log,output_eos_2b_mix_nav_lcdrive,included,Expert-on-student / supervised controls,"{""cotrain_vlm"": false}",Supervised action flow matching; VLM frozen (EoS control),alpamayo1_5_distill.models.stitched_model.TrainableStitchedAlpamayoR1.from_student,/data/achahe/alpasim/huggingface/hub/Cosmos-Reason2-2B,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kd_2b_mix2bnav_m9w1.0_lcdrive/checkpoint-7815,,2e-05,{},alpamayo1_5_distill.data.camera_subset.CameraSubsetPAIDataset,/data/datasets/physical_ai_av/,/data/datasets/physical_ai_av/lcdrive_physicalai_av_manifests/lcdrive_train_clip_uuids.txt,/data/datasets/physical_ai_av/lcdrive_physicalai_av_manifests/nav_lcdrive_train_anchors_50k_turnpreserved.json,0-3146,"[1, 3]",annotation anchored,True,True,True,4
/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_eos_2b_nav_e3_clean_maskfix_e2_lcdrive,2.0,4168,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_eos_2b_nav_e3_clean_maskfix_e2_lcdrive/checkpoint-4168/trainer_state.json,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/eostrain_559.out,Training settings recovered from completed training log,output_eos_2b_nav_e3_clean_maskfix_e2_lcdrive,included,Expert-on-student / supervised controls,"{""cotrain_vlm"": false}",Supervised action flow matching; VLM frozen (EoS control),alpamayo1_5_distill.models.stitched_model.TrainableStitchedAlpamayoR1.from_student,/data/achahe/alpasim/huggingface/hub/Cosmos-Reason2-2B,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kd_2b_nav2bmix_m7w1.0_e5_clean_maskfix_lcdrive/checkpoint-4689,,2e-05,{},alpamayo1_5_distill.data.camera_subset.CameraSubsetPAIDataset,/data/datasets/physical_ai_av/,/data/datasets/physical_ai_av/lcdrive_physicalai_av_manifests/lcdrive_train_clip_uuids.txt,/data/datasets/physical_ai_av/lcdrive_physicalai_av_manifests/nav_lcdrive_train_anchors_50k_turnpreserved.json,0-3146,"[1, 3]",annotation anchored,True,True,True,4
/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_eos_2b_nav_lcdrive,5.0,7815,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_eos_2b_nav_lcdrive/checkpoint-7815/trainer_state.json,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/eostrain_525.out,Training settings recovered from completed training log,output_eos_2b_nav_lcdrive,included,Expert-on-student / supervised controls,"{""cotrain_vlm"": false}",Supervised action flow matching; VLM frozen (EoS control),alpamayo1_5_distill.models.stitched_model.TrainableStitchedAlpamayoR1.from_student,/data/achahe/alpasim/huggingface/hub/Cosmos-Reason2-2B,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kd_2b_nav2bmix_m7w1.0_lcdrive/checkpoint-7815,,2e-05,{},alpamayo1_5_distill.data.camera_subset.CameraSubsetPAIDataset,/data/datasets/physical_ai_av/,/data/datasets/physical_ai_av/lcdrive_physicalai_av_manifests/lcdrive_train_clip_uuids.txt,/data/datasets/physical_ai_av/lcdrive_physicalai_av_manifests/nav_lcdrive_train_anchors_50k_turnpreserved.json,0-3146,"[1, 3]",annotation anchored,True,True,True,3
/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_expert_on_student_lcdrive,1.0,1598,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_expert_on_student_lcdrive/checkpoint-1598/trainer_state.json,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_expert_on_student_lcdrive/config.yaml,,output_expert_on_student_lcdrive,included,Expert-on-student / supervised controls,"{""cotrain_vlm"": false}",Supervised action flow matching; VLM frozen (EoS control),alpamayo1_5_distill.models.stitched_model.TrainableStitchedAlpamayoR1.from_student,/data/achahe/alpasim/huggingface/hub/models--Qwen--Qwen3-VL-4B-Instruct/snapshots/ebb281ec70b05090aa6165b016eac8ec08e71b17,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kd_4b_blockrandt_e3_lcdrive/checkpoint-4794,,2e-05,{},alpamayo.data.pai.PAIDataset,/data/datasets/physical_ai_av/,/data/datasets/physical_ai_av/lcdrive_physicalai_av_manifests/lcdrive_train_clip_uuids.txt,,0-3146,"[0, 1, 2, 3]",default keyframe,False,True,True,5
/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kava_T2_bs2_lcdrive,0,0,,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kava_T2_bs2_lcdrive/config.yaml,,output_kava_T2_bs2_lcdrive,excluded: below one epoch / no completion evidence,KAVA latent-slot distillation and controls,"{""kava"": {""jacobi_iters"": 2, ""kv_align"": ""projector"", ""kv_layer_map"": null, ""kv_layerwise_std"": true, ""kv_loss_type"": ""l1"", ""kv_loss_weight"": 1.0, ""num_slots"": 8, ""slot_init"": ""vocab"", ""slot_init_cot_text"": ""${data.train_dataset.kv_cache_root}"", ""slot_init_std"": 0.02, ""teacher_layers"": 36}, ""latent_cosine_weight"": 0.1, ""latent_loss_weight"": 0.0}","CE + 0*latent + 1*KV; M=8, T=2, l1",alpamayo1_5_distill.models.kava_model.KaVaReasoningVLA.from_pretrained_vlm,/data/achahe/alpasim/huggingface/hub/Cosmos-Reason2-2B,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_sft/training/output_stage1_cosmos2b_lcdrive/checkpoint-3597,,1e-05,"{""vlm.model.visual"": 0.1, ""latent_proj"": 10.0, ""kv_projector"": 5.0, ""slot_embeddings"": 10.0, ""jacobi_proj"": 5.0}",alpamayo1_5_distill.data.kava_dataset.KaVaPAIDataset,/data/datasets/physical_ai_av/,/data/datasets/physical_ai_av/lcdrive_physicalai_av_manifests/lcdrive_train_clip_uuids.txt,,0-120,"[0, 1, 2, 3]",default keyframe,False,False,False,0
/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kava_T2_bs48_lcdrive,1.0,799,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kava_T2_bs48_lcdrive/checkpoint-799/trainer_state.json,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/kavatrain_380.out,Training settings recovered from completed training log,output_kava_T2_bs48_lcdrive,included,KAVA latent-slot distillation and controls,"{""kava"": {""jacobi_iters"": 2, ""kv_align"": ""projector"", ""kv_layer_map"": null, ""kv_layerwise_std"": true, ""kv_loss_type"": ""l1"", ""kv_loss_weight"": 1.0, ""num_slots"": 8, ""slot_init"": ""vocab"", ""slot_init_cot_text"": ""/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/teacher_kv_lcdrive"", ""slot_init_std"": 0.02, ""teacher_layers"": 36}, ""latent_cosine_weight"": 0.1, ""latent_loss_weight"": 0.0}","CE + 0*latent + 1*KV; M=8, T=2, l1",alpamayo1_5_distill.models.kava_model.KaVaReasoningVLA.from_pretrained_vlm,/data/achahe/alpasim/huggingface/hub/Cosmos-Reason2-2B,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_sft/training/output_stage1_cosmos2b_lcdrive/checkpoint-3597,,1e-05,"{""vlm.model.visual"": 0.1, ""latent_proj"": 10.0, ""kv_projector"": 5.0, ""slot_embeddings"": 10.0, ""jacobi_proj"": 5.0}",alpamayo1_5_distill.data.kava_dataset.KaVaPAIDataset,/data/datasets/physical_ai_av/,/data/datasets/physical_ai_av/lcdrive_physicalai_av_manifests/lcdrive_train_clip_uuids.txt,,0-3146,"[0, 1, 2, 3]",default keyframe,False,False,False,2
/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kava_T2_bs4_lcdrive,0,0,,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kava_T2_bs4_lcdrive/config.yaml,,output_kava_T2_bs4_lcdrive,excluded: below one epoch / no completion evidence,KAVA latent-slot distillation and controls,"{""kava"": {""jacobi_iters"": 2, ""kv_align"": ""projector"", ""kv_layer_map"": null, ""kv_layerwise_std"": true, ""kv_loss_type"": ""l1"", ""kv_loss_weight"": 1.0, ""num_slots"": 8, ""slot_init"": ""vocab"", ""slot_init_cot_text"": ""${data.train_dataset.kv_cache_root}"", ""slot_init_std"": 0.02, ""teacher_layers"": 36}, ""latent_cosine_weight"": 0.1, ""latent_loss_weight"": 0.0}","CE + 0*latent + 1*KV; M=8, T=2, l1",alpamayo1_5_distill.models.kava_model.KaVaReasoningVLA.from_pretrained_vlm,/data/achahe/alpasim/huggingface/hub/Cosmos-Reason2-2B,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_sft/training/output_stage1_cosmos2b_lcdrive/checkpoint-3597,,1e-05,"{""vlm.model.visual"": 0.1, ""latent_proj"": 10.0, ""kv_projector"": 5.0, ""slot_embeddings"": 10.0, ""jacobi_proj"": 5.0}",alpamayo1_5_distill.data.kava_dataset.KaVaPAIDataset,/data/datasets/physical_ai_av/,/data/datasets/physical_ai_av/lcdrive_physicalai_av_manifests/lcdrive_train_clip_uuids.txt,,0-120,"[0, 1, 2, 3]",default keyframe,False,False,False,0
/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kava_noaux_T2_bs48_lcdrive,1.0,799,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kava_noaux_T2_bs48_lcdrive/checkpoint-799/trainer_state.json,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/kavatrain_385.out,Training settings recovered from completed training log,output_kava_noaux_T2_bs48_lcdrive,included,KAVA latent-slot distillation and controls,"{""kava"": {""jacobi_iters"": 2, ""kv_align"": ""projector"", ""kv_layer_map"": null, ""kv_layerwise_std"": true, ""kv_loss_type"": ""l1"", ""kv_loss_weight"": 0.0, ""num_slots"": 8, ""slot_init"": ""vocab"", ""slot_init_cot_text"": ""/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/teacher_kv_lcdrive"", ""slot_init_std"": 0.02, ""teacher_layers"": 36}, ""latent_cosine_weight"": 0.1, ""latent_loss_weight"": 0.0}","CE + 0*latent + 0*KV; M=8, T=2, l1",alpamayo1_5_distill.models.kava_model.KaVaReasoningVLA.from_pretrained_vlm,/data/achahe/alpasim/huggingface/hub/Cosmos-Reason2-2B,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_sft/training/output_stage1_cosmos2b_lcdrive/checkpoint-3597,,1e-05,"{""vlm.model.visual"": 0.1, ""latent_proj"": 10.0, ""kv_projector"": 5.0, ""slot_embeddings"": 10.0, ""jacobi_proj"": 5.0}",alpamayo1_5_distill.data.kava_dataset.KaVaPAIDataset,/data/datasets/physical_ai_av/,/data/datasets/physical_ai_av/lcdrive_physicalai_av_manifests/lcdrive_train_clip_uuids.txt,,0-3146,"[0, 1, 2, 3]",default keyframe,False,False,False,2
/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kd_2b_block2b2cam_lcdrive,3.0,3597,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kd_2b_block2b2cam_lcdrive/checkpoint-3597/trainer_state.json,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/kdtrain_470.out,Training settings recovered from completed training log,output_kd_2b_block2b2cam_lcdrive,included,VLM cache / block / field distillation and CE controls,"{""kd"": {""block_timestep"": ""beta"", ""block_weight"": 1.0, ""ce_weight"": 0.0, ""kd_temperature"": 1.0, ""kd_weight"": 0.0, ""kv_align"": ""direct"", ""kv_layerwise_std"": true, ""kv_loss_type"": ""l1"", ""kv_weight"": 0.0, ""log_kv_regions"": true, ""roll_steps"": 2, ""roll_weight"": 0.01}}","1*block; t=beta, span=1",alpamayo1_5_distill.models.kd_model.KDReasoningVLA.from_pretrained_vlm,/data/achahe/alpasim/huggingface/hub/Cosmos-Reason2-2B,,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kd_2b_block2b2cam_lcdrive/checkpoint-2000,1e-05,{},alpamayo1_5_distill.data.camera_subset.CameraSubsetPAIDataset,/data/datasets/physical_ai_av/,/data/datasets/physical_ai_av/lcdrive_physicalai_av_manifests/lcdrive_train_clip_uuids.txt,,0-3146,"[1, 3]",default keyframe,False,True,True,3
/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kd_2b_block2b_lcdrive,2.1902973395931142,3500,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kd_2b_block2b_lcdrive/checkpoint-3500/trainer_state.json,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kd_2b_block2b_lcdrive/config.yaml,,output_kd_2b_block2b_lcdrive,included,VLM cache / block / field distillation and CE controls,"{""kd"": {""block_timestep"": ""beta"", ""block_weight"": 1.0, ""ce_weight"": 0.0, ""kd_temperature"": 1.0, ""kd_weight"": 0.0, ""kv_align"": ""direct"", ""kv_layerwise_std"": true, ""kv_loss_type"": ""l1"", ""kv_weight"": 0.0, ""log_kv_regions"": true}}","1*block; t=beta, span=1",alpamayo1_5_distill.models.kd_model.KDReasoningVLA.from_pretrained_vlm,/data/achahe/alpasim/huggingface/hub/Cosmos-Reason2-2B,,,1e-05,"{""vlm.model.visual"": 0.1}",alpamayo.data.pai.PAIDataset,/data/datasets/physical_ai_av/,/data/datasets/physical_ai_av/lcdrive_physicalai_av_manifests/lcdrive_train_clip_uuids.txt,,0-3146,"[0, 1, 2, 3]",default keyframe,False,True,True,1
/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kd_2b_block2bdepth_e2_lcdrive,2.0,2398,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kd_2b_block2bdepth_e2_lcdrive/checkpoint-2398/trainer_state.json,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/kdtrain_489.out,Training settings recovered from completed training log,output_kd_2b_block2bdepth_e2_lcdrive,included,VLM cache / block / field distillation and CE controls,"{""kd"": {""block_layer_weights"": ""ladder"", ""block_norm"": ""teacher"", ""block_span"": 1, ""block_timestep"": ""beta"", ""block_weight"": 1.0, ""ce_weight"": 0.0, ""kd_temperature"": 1.0, ""kd_weight"": 0.0, ""kv_align"": ""direct"", ""kv_layerwise_std"": true, ""kv_loss_type"": ""l1"", ""kv_weight"": 0.0, ""log_kv_regions"": true}}","1*block; t=beta, span=1, block_layer_weights=ladder",alpamayo1_5_distill.models.kd_model.KDReasoningVLA.from_pretrained_vlm,/data/achahe/alpasim/huggingface/hub/Cosmos-Reason2-2B,,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kd_2b_block2bspan_lcdrive/checkpoint-1199,1e-05,{},alpamayo1_5_distill.data.camera_subset.CameraSubsetPAIDataset,/data/datasets/physical_ai_av/,/data/datasets/physical_ai_av/lcdrive_physicalai_av_manifests/lcdrive_train_clip_uuids.txt,,0-3146,"[1, 3]",default keyframe,False,True,True,1
/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kd_2b_block2bdepth_ladder_add_e2_lcdrive,2.0,2398,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kd_2b_block2bdepth_ladder_add_e2_lcdrive/checkpoint-2398/trainer_state.json,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/kdtrain_494.out,Training settings recovered from completed training log,output_kd_2b_block2bdepth_ladder_add_e2_lcdrive,included,VLM cache / block / field distillation and CE controls,"{""kd"": {""block_layer_weights"": ""ladder_add"", ""block_norm"": ""teacher"", ""block_span"": 1, ""block_timestep"": ""beta"", ""block_weight"": 1.0, ""ce_weight"": 0.0, ""kd_temperature"": 1.0, ""kd_weight"": 0.0, ""kv_align"": ""direct"", ""kv_layerwise_std"": true, ""kv_loss_type"": ""l1"", ""kv_weight"": 0.0, ""log_kv_regions"": true}}","1*block; t=beta, span=1, block_layer_weights=ladder_add",alpamayo1_5_distill.models.kd_model.KDReasoningVLA.from_pretrained_vlm,/data/achahe/alpasim/huggingface/hub/Cosmos-Reason2-2B,,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kd_2b_block2bspan_lcdrive/checkpoint-1199,1e-05,{},alpamayo1_5_distill.data.camera_subset.CameraSubsetPAIDataset,/data/datasets/physical_ai_av/,/data/datasets/physical_ai_av/lcdrive_physicalai_av_manifests/lcdrive_train_clip_uuids.txt,,0-3146,"[1, 3]",default keyframe,False,True,True,1
/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kd_2b_block2bdepth_lcdrive,0,0,,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kd_2b_block2bdepth_lcdrive/config.yaml,,output_kd_2b_block2bdepth_lcdrive,excluded: below one epoch / no completion evidence,VLM cache / block / field distillation and CE controls,"{""kd"": {""block_layer_weights"": ""ladder_add"", ""block_norm"": ""teacher"", ""block_span"": 1, ""block_timestep"": ""beta"", ""block_weight"": 1.0, ""ce_weight"": 0.0, ""kd_temperature"": 1.0, ""kd_weight"": 0.0, ""kv_align"": ""direct"", ""kv_layerwise_std"": true, ""kv_loss_type"": ""l1"", ""kv_weight"": 0.0, ""log_kv_regions"": true}}","1*block; t=beta, span=1, block_layer_weights=ladder_add",alpamayo1_5_distill.models.kd_model.KDReasoningVLA.from_pretrained_vlm,/data/achahe/alpasim/huggingface/hub/Cosmos-Reason2-2B,,,1e-05,{},alpamayo1_5_distill.data.camera_subset.CameraSubsetPAIDataset,/data/datasets/physical_ai_av/,/data/datasets/physical_ai_av/lcdrive_physicalai_av_manifests/lcdrive_train_clip_uuids.txt,,0-120,"[1, 3]",default keyframe,False,True,True,0
/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kd_2b_block2bmix_m7w1.0_e3_lcdrive,3.0,3597,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kd_2b_block2bmix_m7w1.0_e3_lcdrive/checkpoint-3597/trainer_state.json,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/kdtrain_497.out,Training settings recovered from completed training log,output_kd_2b_block2bmix_m7w1.0_e3_lcdrive,included,VLM cache / block / field distillation and CE controls,"{""kd"": {""block_norm"": ""teacher"", ""block_span"": 1, ""block_span_mix"": 7, ""block_span_mix_weight"": 1.0, ""block_timestep"": ""beta"", ""block_weight"": 1.0, ""ce_weight"": 0.0, ""kd_temperature"": 1.0, ""kd_weight"": 0.0, ""kv_align"": ""direct"", ""kv_layerwise_std"": true, ""kv_loss_type"": ""l1"", ""kv_weight"": 0.0, ""log_kv_regions"": true}}","1*block; t=beta, span=1, block_span_mix=7, block_span_mix_weight=1.0",alpamayo1_5_distill.models.kd_model.KDReasoningVLA.from_pretrained_vlm,/data/achahe/alpasim/huggingface/hub/Cosmos-Reason2-2B,,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kd_2b_block2bspan_lcdrive/checkpoint-1199,1e-05,{},alpamayo1_5_distill.data.camera_subset.CameraSubsetPAIDataset,/data/datasets/physical_ai_av/,/data/datasets/physical_ai_av/lcdrive_physicalai_av_manifests/lcdrive_train_clip_uuids.txt,,0-3146,"[1, 3]",default keyframe,False,True,True,2
/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kd_2b_block2bmix_m7w1.0_lcdrive,0,0,,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kd_2b_block2bmix_m7w1.0_lcdrive/config.yaml,,output_kd_2b_block2bmix_m7w1.0_lcdrive,excluded: below one epoch / no completion evidence,VLM cache / block / field distillation and CE controls,"{""kd"": {""block_norm"": ""teacher"", ""block_span"": 1, ""block_span_mix"": 7, ""block_span_mix_weight"": 1.0, ""block_timestep"": ""beta"", ""block_weight"": 1.0, ""ce_weight"": 0.0, ""kd_temperature"": 1.0, ""kd_weight"": 0.0, ""kv_align"": ""direct"", ""kv_layerwise_std"": true, ""kv_loss_type"": ""l1"", ""kv_weight"": 0.0, ""log_kv_regions"": true}}","1*block; t=beta, span=1, block_span_mix=7, block_span_mix_weight=1.0",alpamayo1_5_distill.models.kd_model.KDReasoningVLA.from_pretrained_vlm,/data/achahe/alpasim/huggingface/hub/Cosmos-Reason2-2B,,,1e-05,{},alpamayo1_5_distill.data.camera_subset.CameraSubsetPAIDataset,/data/datasets/physical_ai_av/,/data/datasets/physical_ai_av/lcdrive_physicalai_av_manifests/lcdrive_train_clip_uuids.txt,,0-120,"[1, 3]",default keyframe,False,True,True,0
/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kd_2b_block2bspan_e2_lcdrive,2.0,2398,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kd_2b_block2bspan_e2_lcdrive/checkpoint-2398/trainer_state.json,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/kdtrain_480.out,Training settings recovered from completed training log,output_kd_2b_block2bspan_e2_lcdrive,included,VLM cache / block / field distillation and CE controls,"{""kd"": {""block_norm"": ""teacher"", ""block_span"": 7, ""block_timestep"": ""beta"", ""block_weight"": 1.0, ""ce_weight"": 0.0, ""kd_temperature"": 1.0, ""kd_weight"": 0.0, ""kv_align"": ""direct"", ""kv_layerwise_std"": true, ""kv_loss_type"": ""l1"", ""kv_weight"": 0.0, ""log_kv_regions"": true}}","1*block; t=beta, span=7",alpamayo1_5_distill.models.kd_model.KDReasoningVLA.from_pretrained_vlm,/data/achahe/alpasim/huggingface/hub/Cosmos-Reason2-2B,,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kd_2b_block2bspan_lcdrive/checkpoint-1199,1e-05,{},alpamayo1_5_distill.data.camera_subset.CameraSubsetPAIDataset,/data/datasets/physical_ai_av/,/data/datasets/physical_ai_av/lcdrive_physicalai_av_manifests/lcdrive_train_clip_uuids.txt,,0-3146,"[1, 3]",default keyframe,False,True,True,1
/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kd_2b_block2bspan_e3_lcdrive,3.0,3597,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kd_2b_block2bspan_e3_lcdrive/checkpoint-3597/trainer_state.json,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/kdtrain_483.out,Training settings recovered from completed training log,output_kd_2b_block2bspan_e3_lcdrive,included,VLM cache / block / field distillation and CE controls,"{""kd"": {""block_norm"": ""teacher"", ""block_span"": 14, ""block_timestep"": ""beta"", ""block_weight"": 1.0, ""ce_weight"": 0.0, ""kd_temperature"": 1.0, ""kd_weight"": 0.0, ""kv_align"": ""direct"", ""kv_layerwise_std"": true, ""kv_loss_type"": ""l1"", ""kv_weight"": 0.0, ""log_kv_regions"": true}}","1*block; t=beta, span=14",alpamayo1_5_distill.models.kd_model.KDReasoningVLA.from_pretrained_vlm,/data/achahe/alpasim/huggingface/hub/Cosmos-Reason2-2B,,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kd_2b_block2bspan_e2_lcdrive/checkpoint-2398,1e-05,{},alpamayo1_5_distill.data.camera_subset.CameraSubsetPAIDataset,/data/datasets/physical_ai_av/,/data/datasets/physical_ai_av/lcdrive_physicalai_av_manifests/lcdrive_train_clip_uuids.txt,,0-3146,"[1, 3]",default keyframe,False,True,True,1
/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kd_2b_block2bspan_e4_lcdrive,4.0,4796,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kd_2b_block2bspan_e4_lcdrive/checkpoint-4796/trainer_state.json,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/kdtrain_486.out,Training settings recovered from completed training log,output_kd_2b_block2bspan_e4_lcdrive,included,VLM cache / block / field distillation and CE controls,"{""kd"": {""block_norm"": ""teacher"", ""block_span"": 28, ""block_timestep"": ""beta"", ""block_weight"": 1.0, ""ce_weight"": 0.0, ""kd_temperature"": 1.0, ""kd_weight"": 0.0, ""kv_align"": ""direct"", ""kv_layerwise_std"": true, ""kv_loss_type"": ""l1"", ""kv_weight"": 0.0, ""log_kv_regions"": true}}","1*block; t=beta, span=28",alpamayo1_5_distill.models.kd_model.KDReasoningVLA.from_pretrained_vlm,/data/achahe/alpasim/huggingface/hub/Cosmos-Reason2-2B,,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kd_2b_block2bspan_e3_lcdrive/checkpoint-3597,1e-05,{},alpamayo1_5_distill.data.camera_subset.CameraSubsetPAIDataset,/data/datasets/physical_ai_av/,/data/datasets/physical_ai_av/lcdrive_physicalai_av_manifests/lcdrive_train_clip_uuids.txt,,0-3146,"[1, 3]",default keyframe,False,True,True,1
/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kd_2b_block2bspan_lcdrive,1.0,1199,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kd_2b_block2bspan_lcdrive/checkpoint-1199/trainer_state.json,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/kdtrain_475.out,Training settings recovered from completed training log,output_kd_2b_block2bspan_lcdrive,included,VLM cache / block / field distillation and CE controls,"{""kd"": {""block_norm"": ""teacher"", ""block_span"": 1, ""block_timestep"": ""beta"", ""block_weight"": 1.0, ""ce_weight"": 0.0, ""kd_temperature"": 1.0, ""kd_weight"": 0.0, ""kv_align"": ""direct"", ""kv_layerwise_std"": true, ""kv_loss_type"": ""l1"", ""kv_weight"": 0.0, ""log_kv_regions"": true}}","1*block; t=beta, span=1",alpamayo1_5_distill.models.kd_model.KDReasoningVLA.from_pretrained_vlm,/data/achahe/alpasim/huggingface/hub/Cosmos-Reason2-2B,,,1e-05,{},alpamayo1_5_distill.data.camera_subset.CameraSubsetPAIDataset,/data/datasets/physical_ai_av/,/data/datasets/physical_ai_av/lcdrive_physicalai_av_manifests/lcdrive_train_clip_uuids.txt,,0-3146,"[1, 3]",default keyframe,False,True,True,1
